QUARTER,CARRIER,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,FLIGHT_TIME,CANCELLED
1,WN,FLL,BWI,10.383,0.656,144.961,0.026
1,WN,FLL,DEN,8.414,-8.758,264.697,0.005
1,WN,FLL,LAS,-0.867,-25.467,323.122,0
1,WN,FLL,MDW,8.994,-1.105,188.789,0.014
1,WN,FLL,PHL,8.994,0.836,155.994,0.054
1,WN,FLL,PHX,12.129,-15.447,301.718,0
1,WN,FLL,TPA,4.888,-4.353,57.36,0
1,WN,IAD,DEN,8.563,-2.669,238.339,0.012
1,WN,IAD,LAS,9.82,3.91,309.82,0.011
1,WN,IAD,MDW,7.514,2.364,117.277,0.039
1,WN,IAD,SAN,11.615,3.295,328.667,0
1,WN,LAS,ATL,8.629,2.789,222.031,0.004
1,WN,LAS,BWI,14.29,6.82,257.265,0.014
1,WN,LAS,DEN,11.885,5.814,103.95,0.012
1,WN,LAS,DTW,22.211,6.244,227.367,0
1,WN,LAS,FLL,8.711,0.167,263.4,0
1,WN,LAS,IAD,5.227,-1.955,254.523,0.022
1,WN,LAS,LAX,12.037,9.507,65.79,0.02
1,WN,LAS,MCO,16.314,12.177,251.349,0
1,WN,LAS,MDW,8.804,2.312,200.03,0.018
1,WN,LAS,PDX,12.612,3.687,132.244,0
1,WN,LAS,PHL,32.5,23.427,265.927,0.047
1,WN,LAS,PHX,11.335,8.495,64.415,0.014
1,WN,LAS,SAN,10.976,7.235,61.815,0.016
1,WN,LAS,SEA,14.846,6.611,150.473,0
1,WN,LAS,SFO,19.267,10.479,86.082,0.006
1,WN,LAS,SLC,13.347,8.376,73.721,0
1,WN,LAS,TPA,11.233,4.208,242.44,0
1,WN,LAX,ATL,9.908,3.209,246.936,0
1,WN,LAX,BWI,5.807,-2.22,286.101,0.009
1,WN,LAX,DEN,11.346,5.975,131.833,0.004
1,WN,LAX,LAS,14.077,10.836,59.848,0.023
1,WN,LAX,MDW,14.71,8.632,228.525,0.021
1,WN,LAX,PHX,17.87,16.192,74.945,0.009
1,WN,LAX,SFO,18.324,11.85,72.79,0.086
1,WN,LAX,SLC,18.837,12.796,99.274,0
1,WN,LGA,ATL,16.079,3.161,154.417,0.106
1,WN,LGA,DEN,22.875,10.394,270.019,0.064
1,WN,LGA,MDW,17.406,9.568,148.618,0.111
1,WN,MCO,ATL,6.089,-1.537,89.469,0.011
1,WN,MCO,BOS,-2.667,-19.667,158,0.25
1,WN,MCO,BWI,9.41,5.845,123.938,0.03
1,WN,MCO,CLT,-0.333,-9.667,90.667,0
1,WN,MCO,DEN,10.62,-1.941,242.371,0.005
1,WN,MCO,LAS,11.233,-4.602,305.074,0
1,WN,MCO,MDW,8.506,2.592,166.149,0.029
1,WN,MCO,MSP,5.92,-1.96,202.12,0
1,WN,MCO,PHL,12.155,7.176,137.294,0.043
1,WN,MCO,PHX,14.041,-8.443,281.742,0
1,WN,MCO,SAN,11.506,-3.202,314.281,0
1,WN,MDW,ATL,8.446,1.991,104.457,0.049
1,WN,MDW,BOS,13.987,8.069,126.496,0.079
1,WN,MDW,BWI,10.691,5.34,100.891,0.069
1,WN,MDW,CLT,7.044,-3.377,96.811,0.054
1,WN,MDW,DCA,8.337,0.389,97.19,0.12
1,WN,MDW,DEN,13.262,1.754,152.324,0.035
1,WN,MDW,DTW,10.897,3.864,62.465,0.046
1,WN,MDW,EWR,13.929,9.541,115.576,0.139
1,WN,MDW,FLL,16.146,6.955,169.885,0.019
1,WN,MDW,IAD,9.431,3.195,94.282,0.049
1,WN,MDW,LAS,14.395,2.027,229.172,0.022
1,WN,MDW,LAX,14.309,-2.07,260.791,0.018
1,WN,MDW,LGA,22.798,20.18,119.407,0.105
1,WN,MDW,MCO,8.286,0.307,147.125,0.026
1,WN,MDW,MSP,12.643,9.643,84.907,0.041
1,WN,MDW,PDX,9.037,4.183,269.046,0.018
1,WN,MDW,PHL,15.289,9.928,106.753,0.111
1,WN,MDW,PHX,15.398,1.15,219.923,0.019
1,WN,MDW,SAN,13.375,-2.498,253.314,0.014
1,WN,MDW,SEA,16.856,10.037,271.053,0.021
1,WN,MDW,SFO,13.97,-3.353,275.91,0.018
1,WN,MDW,SLC,19.06,6.665,203.154,0.022
1,WN,MDW,TPA,9.403,1.536,145.934,0.03
1,WN,MSP,ATL,6.151,-8.476,140.096,0.011
1,WN,MSP,DEN,6.904,-7.458,120.498,0.003
1,WN,MSP,MCO,16.6,7.52,180.92,0
1,WN,MSP,MDW,9.097,1.085,85.259,0.035
1,WN,MSP,PHX,7.218,-8.442,196.066,0
1,WN,MSP,TPA,25.75,9.25,168.5,0
1,WN,PDX,DEN,7.752,1.532,140.183,0
1,WN,PDX,LAS,7.472,3.19,120.407,0.003
1,WN,PDX,MDW,2.019,-4.112,228.869,0.036
1,WN,PDX,PHX,11.548,3.163,143.817,0
1,WN,PDX,SAN,11.162,5.302,136.123,0
1,WN,PHL,ATL,10.557,6.691,138.167,0.075
1,WN,PHL,DEN,12.094,-1.994,253.147,0.045
1,WN,PHL,FLL,11.25,-4.678,163.283,0.067
1,WN,PHL,LAS,6.605,-5.852,330.815,0.058
1,WN,PHL,MCO,11.406,2.995,153.485,0.048
1,WN,PHL,MDW,11.597,4.009,135.236,0.1
1,WN,PHL,PHX,12.07,-6.919,315.14,0.044
1,WN,PHL,TPA,14.751,8.005,161.741,0.056
1,WN,PHX,ATL,11.246,7.544,208.784,0
1,WN,PHX,BOS,74.5,93.5,304,0
1,WN,PHX,BWI,9.885,4.995,244.535,0.02
1,WN,PHX,DEN,8.626,1.321,101.946,0.001
1,WN,PHX,DTW,21.861,16.957,218.791,0
1,WN,PHX,EWR,7.93,-0.186,272.93,0.044
1,WN,PHX,FLL,11.141,2.329,247.541,0
1,WN,PHX,LAS,10.997,7.622,61.389,0.01
1,WN,PHX,LAX,9.382,4.376,81.896,0.011
1,WN,PHX,MCO,7.907,4.309,242.794,0
1,WN,PHX,MDW,8.514,3.835,191.633,0.016
1,WN,PHX,MSP,11.678,1.556,177.854,0
1,WN,PHX,PDX,12.482,6.359,165.191,0.004
1,WN,PHX,PHL,25.011,20.678,261.931,0.033
1,WN,PHX,SAN,8.92,4.377,65.609,0.009
1,WN,PHX,SEA,12.753,4.663,178.227,0
1,WN,PHX,SFO,12.931,1.195,115.756,0.011
1,WN,PHX,SLC,9.393,3.267,89.361,0.006
1,WN,PHX,TPA,6.378,3.467,228.756,0
1,WN,SAN,ATL,5.222,4.678,239.456,0
1,WN,SAN,BWI,11.826,3.23,281.031,0.012
1,WN,SAN,DEN,7.553,0.701,132.451,0.009
1,WN,SAN,IAD,9.692,5.962,277.615,0
1,WN,SAN,LAS,10.356,5.84,66.439,0.012
1,WN,SAN,MCO,14.711,14.678,266.633,0
1,WN,SAN,MDW,10.599,5.188,228.246,0.014
1,WN,SAN,PDX,11.624,-1.708,144.983,0.011
1,WN,SAN,PHX,8.659,5.09,68.326,0.01
1,WN,SAN,SEA,10.34,-2.236,165.301,0.004
1,WN,SAN,SFO,20.631,13.923,85.985,0.054
1,WN,SEA,BWI,4.28,-11.08,284.64,0
1,WN,SEA,DEN,12.115,7.723,148.165,0.004
1,WN,SEA,LAS,8.553,6.925,138.662,0
1,WN,SEA,MDW,7.228,-0.337,229.745,0.016
1,WN,SEA,PHX,7.694,2.543,160.57,0
1,WN,SEA,SAN,9.304,0.915,153.881,0
1,WN,SFO,ATL,9.138,5.419,267.21,0
1,WN,SFO,DEN,12.064,5.674,144.405,0.004
1,WN,SFO,LAS,12.53,7.929,83.526,0.006
1,WN,SFO,LAX,13,8.468,77.971,0.083
1,WN,SFO,MDW,16.084,9.084,242.76,0.018
1,WN,SFO,PHX,11.769,7.026,107.346,0.003
1,WN,SFO,SAN,13.732,9.913,83.481,0.053
1,WN,SLC,BWI,6.64,-4.517,231.539,0.011
1,WN,SLC,DEN,8.939,-0.061,78.025,0.004
1,WN,SLC,LAS,9.465,1.93,74.498,0
1,WN,SLC,LAX,9.195,0.082,108.453,0.004
1,WN,SLC,MDW,4.525,-6.262,175.415,0.016
1,WN,SLC,PHX,9.004,2.08,91.566,0.004
1,WN,TPA,ATL,6.418,2.84,91.303,0.018
1,WN,TPA,BWI,8.217,1.839,128.596,0.02
1,WN,TPA,DCA,9.017,-0.75,124.738,0.039
1,WN,TPA,DEN,5.257,-8.348,235.353,0.005
1,WN,TPA,FLL,7.298,-1.074,55.375,0.002
1,WN,TPA,LAS,4.704,-10.969,296.119,0
1,WN,TPA,MDW,10.538,4.967,160.066,0.022
1,WN,TPA,MSP,-2.75,-10.25,197.5,0
1,WN,TPA,PHL,15.695,10.449,140.209,0.046
1,WN,TPA,PHX,12.111,-5.144,272.411,0
2,AA,ATL,DFW,9.154,5.244,142.549,0.017
2,AA,ATL,LAX,2.908,-0.408,285.988,0.035
2,AA,ATL,MIA,4.572,4.274,114.375,0.007
2,AA,ATL,ORD,7.378,3.233,128.144,0
2,AA,BOS,DFW,4.839,-1.929,252.141,0.016
2,AA,BOS,JFK,11.061,6.577,78.295,0.008
2,AA,BOS,LAX,2.828,-1.633,381.142,0.003
2,AA,BOS,MIA,7.285,-0.073,201.139,0.005
2,AA,BOS,ORD,5.163,1.186,167.459,0.019
2,AA,BWI,DFW,15.645,8.783,200.318,0.009
2,AA,BWI,MIA,6.883,2.662,157.003,0.003
2,AA,CLT,DFW,10.275,6.641,168.205,0.021
2,AA,CLT,IAH,38.652,41.36,162.584,0.011
2,AA,CLT,JFK,25.611,30.033,117.622,0
2,AA,CLT,MIA,21.116,22.149,120.981,0.014
2,AA,CLT,ORD,10.23,8.156,124.317,0.008
2,AA,DCA,DFW,11.679,9.602,200.996,0.011
2,AA,DCA,JFK,30.157,30.404,86.483,0.022
2,AA,DCA,LAX,8.207,-1.134,345.084,0.006
2,AA,DCA,MIA,8.925,7.724,159.139,0.002
2,AA,DCA,ORD,11.312,8.965,127.106,0.012
2,AA,DEN,DFW,12.458,12.959,119.186,0.023
2,AA,DEN,MIA,8.892,7.887,230.469,0
2,AA,DEN,ORD,16.734,13.713,148.235,0.014
2,AA,DFW,ATL,13.33,4.864,127.713,0.015
2,AA,DFW,BOS,15.674,5.483,216.035,0.014
2,AA,DFW,BWI,15.761,7.398,179.07,0.009
2,AA,DFW,CLT,11.72,5.597,150.836,0.021
2,AA,DFW,DCA,11.252,2.43,173.681,0.01
2,AA,DFW,DEN,13.948,9.77,124.657,0.022
2,AA,DFW,DTW,16.874,6.378,157.428,0.012
2,AA,DFW,EWR,18.213,9.667,203.521,0.013
2,AA,DFW,FLL,16.635,9.465,166.104,0.008
2,AA,DFW,HNL,40.595,39.447,507.005,0
2,AA,DFW,IAD,13.51,3.382,170.809,0.016
2,AA,DFW,IAH,14.767,9.179,69.656,0.041
2,AA,DFW,JFK,24.635,9.466,213.433,0.011
2,AA,DFW,LAS,14.405,6.867,174.444,0.007
2,AA,DFW,LAX,17.045,8.89,198.09,0.011
2,AA,DFW,LGA,13.762,5.252,202.846,0.02
2,AA,DFW,MCO,12.799,7.785,154.199,0.013
2,AA,DFW,MIA,18.777,14.095,167.448,0.01
2,AA,DFW,MSP,16.492,7.385,139.996,0.009
2,AA,DFW,ORD,16.896,7.948,139.303,0.023
2,AA,DFW,PDX,13.307,2.617,236.725,0.012
2,AA,DFW,PHL,17.232,5.305,191.427,0.021
2,AA,DFW,PHX,14.308,5.783,154.482,0.011
2,AA,DFW,SAN,15.045,8.896,183.894,0.011
2,AA,DFW,SEA,14.17,2.922,248.577,0.013
2,AA,DFW,SFO,18.41,8.246,223.564,0.01
2,AA,DFW,SLC,15.889,8.25,163.506,0.018
2,AA,DFW,TPA,14.642,8.819,142.008,0.01
2,AA,DTW,DFW,9.375,2.56,171.7,0.012
2,AA,DTW,MIA,8.281,1.691,181.41,0
2,AA,DTW,PHX,4.25,-4.889,252.861,0
2,AA,EWR,DFW,2.479,-6.306,225.183,0.015
2,AA,EWR,MIA,2.661,-7.477,177.138,0
2,AA,EWR,ORD,6.056,1.571,149.421,0.008
2,AA,FLL,DFW,5.096,-2.07,189.361,0.008
2,AA,FLL,ORD,4.559,0.434,195.643,0.024
2,AA,HNL,DFW,29.57,17.07,445.554,0.011
2,AA,HNL,LAX,6.946,-5.772,320.66,0.015
2,AA,IAD,DFW,13.514,6.441,193.857,0.019
2,AA,IAD,LAX,14.545,5.382,334.281,0.006
2,AA,IAD,MIA,9.659,11.75,165.927,0
2,AA,IAH,CLT,3.089,-0.478,144.833,0.011
2,AA,IAH,DFW,11.427,6.886,72.313,0.04
2,AA,IAH,MIA,8.806,10.797,148.663,0.011
2,AA,JFK,BOS,12.778,8.421,71.13,0.008
2,AA,JFK,CLT,0.473,-3.626,122.571,0
2,AA,JFK,DCA,10.978,3.233,95.144,0.011
2,AA,JFK,DFW,6.648,-1.631,230.449,0.017
2,AA,JFK,LAS,6.396,4.269,345.703,0
2,AA,JFK,LAX,2.769,-4.356,369.059,0.001
2,AA,JFK,MCO,4.089,-5.2,167.878,0.006
2,AA,JFK,MIA,15.69,7.491,183.528,0.003
2,AA,JFK,ORD,15.045,7.801,164.96,0.006
2,AA,JFK,PHX,13.427,3.973,325.28,0.013
2,AA,JFK,SAN,9.956,0.747,361.868,0
2,AA,JFK,SEA,32.538,26.648,377.857,0
2,AA,JFK,SFO,8.506,0.575,388.061,0.005
2,AA,LAS,DFW,9.701,4.789,160.41,0.012
2,AA,LAS,JFK,15.458,7.436,300.955,0.011
2,AA,LAS,LAX,8.837,8.297,75.02,0.002
2,AA,LAS,MIA,3.746,3.699,282.119,0.003
2,AA,LAS,ORD,8.777,1.01,213.359,0.012
2,AA,LAX,ATL,1.876,-3.108,258.46,0.035
2,AA,LAX,BOS,4.69,-3.515,326.329,0.003
2,AA,LAX,DCA,4.65,-0.539,301.35,0.006
2,AA,LAX,DFW,10.561,5.551,179.938,0.011
2,AA,LAX,HNL,18.774,19.919,353.982,0.008
2,AA,LAX,IAD,2.915,-0.74,294.542,0.006
2,AA,LAX,JFK,7.126,-5.004,325.16,0.002
2,AA,LAX,LAS,7.958,9.119,74.239,0.002
2,AA,LAX,MCO,4.028,-1.761,287.117,0.006
2,AA,LAX,MIA,7.408,5.953,296.744,0.006
2,AA,LAX,ORD,3.738,-1.136,243.075,0.013
2,AA,LAX,SFO,6.61,5.403,81.735,0.005
2,AA,LAX,TPA,1.333,-1.882,273.333,0
2,AA,LGA,DFW,9.212,0.324,232.681,0.022
2,AA,LGA,MIA,6.405,-1.968,186.099,0.002
2,AA,LGA,ORD,8.512,1.327,155.432,0.025
2,AA,MCO,DFW,13.535,8.464,169.103,0.015
2,AA,MCO,JFK,25.757,22.994,158.713,0.005
2,AA,MCO,LAX,6.547,3.547,317.866,0.006
2,AA,MCO,MIA,10.728,8.49,63.004,0.007
2,AA,MCO,ORD,17.506,16.474,175.562,0.011
2,AA,MIA,ATL,16.456,13.712,117.323,0.003
2,AA,MIA,BOS,15.12,10.227,190.654,0.003
2,AA,MIA,BWI,4,1.088,153.341,0.003
2,AA,MIA,CLT,3.123,-4.793,119.369,0.016
2,AA,MIA,DCA,8.897,5.657,150.979,0.002
2,AA,MIA,DEN,6.369,0.846,259.892,0
2,AA,MIA,DFW,15.262,6.379,187.11,0.007
2,AA,MIA,DTW,2.787,-4.208,183.904,0
2,AA,MIA,EWR,10.546,6.755,176.543,0
2,AA,MIA,IAD,11.53,9.835,151.03,0
2,AA,MIA,IAH,7.932,3.697,167.713,0.011
2,AA,MIA,JFK,23.13,16.953,176.567,0.002
2,AA,MIA,LAS,4.785,-3.719,314.223,0.003
2,AA,MIA,LAX,13.684,6.52,334.052,0.006
2,AA,MIA,LGA,9.29,6.306,174.956,0.004
2,AA,MIA,MCO,12.959,10.778,64.343,0.006
2,AA,MIA,MSP,18.055,14.385,227.132,0
2,AA,MIA,ORD,12.577,5.043,195.555,0.012
2,AA,MIA,PHL,9.382,4.919,165.698,0.005
2,AA,MIA,PHX,8.655,-1.497,296.538,0
2,AA,MIA,SAN,6.992,7.278,325.373,0.008
2,AA,MIA,SEA,10.552,1.161,388.885,0
2,AA,MIA,SFO,14.821,10.055,363.63,0
2,AA,MIA,SLC,12.36,3.627,308.987,0.013
2,AA,MIA,TPA,9.699,5.957,61.614,0
2,AA,MSP,DFW,7.133,3.99,150.855,0.011
2,AA,MSP,MIA,-1.033,-4.374,217.473,0
2,AA,MSP,ORD,8.686,9.461,88.448,0.03
2,AA,ORD,ATL,22.352,16.088,117.813,0
2,AA,ORD,BOS,13.734,1.73,133.216,0.019
2,AA,ORD,CLT,11.273,-0.004,109.471,0.004
2,AA,ORD,DCA,12.524,4.007,108.92,0.012
2,AA,ORD,DEN,13.809,8.247,157.587,0.01
2,AA,ORD,DFW,15.095,5.65,146.664,0.025
2,AA,ORD,EWR,21.44,14.848,124.432,0.008
2,AA,ORD,FLL,10.78,-3.671,178.836,0.024
2,AA,ORD,JFK,27.517,17.426,139.08,0.011
2,AA,ORD,LAS,15.852,4.784,233.209,0.01
2,AA,ORD,LAX,10.336,-1.762,264.359,0.014
2,AA,ORD,LGA,11.394,5.795,125.517,0.024
2,AA,ORD,MCO,11.565,1.971,156.556,0.009
2,AA,ORD,MIA,16.354,7.557,182.939,0.012
2,AA,ORD,MSP,17.948,7.673,84.141,0.028
2,AA,ORD,PDX,19.331,10.186,258.805,0
2,AA,ORD,PHL,10.302,-0.723,117.237,0.024
2,AA,ORD,PHX,16.981,2.427,223.717,0.013
2,AA,ORD,SAN,14.883,5.852,253.88,0.008
2,AA,ORD,SEA,14.36,1.109,264.588,0.002
2,AA,ORD,SFO,13.152,-0.829,272.749,0.018
2,AA,ORD,TPA,12.929,4.22,154.821,0.007
2,AA,PDX,DFW,11.07,10.012,227.23,0.012
2,AA,PDX,ORD,8.974,3.362,235.466,0
2,AA,PHL,CLT,-3.333,-1.861,116.472,0
2,AA,PHL,DFW,11.302,7.899,217.833,0.021
2,AA,PHL,MIA,12.015,12.49,169.865,0.005
2,AA,PHL,ORD,7.294,3.537,140.42,0.024
2,AA,PHX,DFW,10.092,6.841,140.287,0.015
2,AA,PHX,DTW,11.229,-0.4,219.371,0
2,AA,PHX,JFK,14.662,10.23,290.622,0.013
2,AA,PHX,MIA,4.509,2.778,252.322,0
2,AA,PHX,ORD,15.047,5.164,203.284,0.009
2,AA,SAN,DFW,8.568,1.292,174.972,0.012
2,AA,SAN,JFK,21.385,6.088,315.297,0
2,AA,SAN,MIA,8.032,6.444,280.556,0.008
2,AA,SAN,ORD,3.563,-2.192,240.223,0.008
2,AA,SEA,DFW,8.718,9.456,233.873,0.014
2,AA,SEA,JFK,5.912,-6.143,315.945,0
2,AA,SEA,MIA,3.69,5.322,344.874,0
2,AA,SEA,ORD,5.057,-0.597,237.023,0.005
2,AA,SFO,DFW,10.178,6.409,207.392,0.014
2,AA,SFO,JFK,8.834,-0.765,335.141,0.005
2,AA,SFO,LAX,7.345,4.352,88.555,0.007
2,AA,SFO,MIA,10.018,6.224,325.397,0
2,AA,SFO,ORD,3.914,-2.05,251.165,0.021
2,AA,SLC,DFW,14.503,13.319,158.945,0.022
2,AA,SLC,MIA,8.64,0.813,272.453,0.013
2,AA,TPA,DFW,10.723,8.697,162.33,0.012
2,AA,TPA,LAX,-0.385,8.904,326.058,0
2,AA,TPA,MIA,8.303,7.665,63.14,0.002
2,AA,TPA,ORD,9.448,3.448,169.09,0.007
2,AS,ATL,SEA,7.778,-4.656,314.867,0.011
2,AS,BOS,PDX,0.077,-7.901,371.549,0
2,AS,BOS,SAN,2.341,-10.055,376.681,0
2,AS,BOS,SEA,3.97,-3.522,366.672,0
2,AS,BWI,SEA,9.867,-3,340.989,0
2,AS,DCA,LAX,-3.824,-10.846,340,0
2,AS,DCA,PDX,1.846,-15.44,338.396,0
2,AS,DCA,SEA,0.275,-8.396,337.681,0
2,AS,DEN,SEA,4.718,2.864,164.216,0
2,AS,DFW,PDX,4,3.348,236.757,0
2,AS,DFW,SEA,5.219,-2.379,244.732,0.004
2,AS,DTW,SEA,1.253,-8.835,283.077,0
2,AS,EWR,SEA,-2.22,-18.374,351.374,0
2,AS,FLL,SEA,5.879,-2.044,380.418,0
2,AS,HNL,PDX,1.845,-3.268,331.474,0
2,AS,HNL,SAN,7.318,-3.918,321.847,0
2,AS,HNL,SEA,5.759,0.783,343.486,0
2,AS,IAD,SEA,1.822,-13.678,343.233,0.011
2,AS,IAH,SEA,8.289,1.4,272.989,0.011
2,AS,LAS,PDX,-4.366,-5.407,130.839,0
2,AS,LAS,SEA,0.384,-0.867,149.083,0.005
2,AS,LAX,DCA,3.089,-13.311,298.822,0
2,AS,LAX,PDX,-1.508,-5.772,137.65,0
2,AS,LAX,SEA,-0.078,-3.679,157.509,0.004
2,AS,LAX,SLC,-0.33,-3.846,107.956,0
2,AS,MCO,SAN,13.774,2.581,307.839,0
2,AS,MCO,SEA,9.017,-0.704,359.191,0.017
2,AS,MSP,SEA,1.083,5.227,217.613,0.005
2,AS,ORD,PDX,4.418,-4.934,259.813,0
2,AS,ORD,SEA,5.489,0.641,260.741,0.003
2,AS,PDX,BOS,-2.9,-12.878,313.911,0
2,AS,PDX,DCA,-1.099,-8.703,297.912,0
2,AS,PDX,DFW,0.224,-0.19,219.759,0
2,AS,PDX,HNL,-3.438,-12.448,349.344,0
2,AS,PDX,LAS,-4.771,-3.801,126.21,0
2,AS,PDX,LAX,0.434,-0.566,142.266,0
2,AS,PDX,ORD,-0.533,0.378,241.322,0
2,AS,PDX,PHX,-5.658,-2.924,153.386,0
2,AS,PDX,SAN,-1.338,-0.345,143.711,0
2,AS,PDX,SEA,-4.901,-4.055,50.319,0
2,AS,PDX,SFO,9.145,5.427,107.931,0.005
2,AS,PDX,SLC,-2,-5.44,106.473,0
2,AS,PHL,SEA,2.9,-4.911,354.044,0
2,AS,PHX,PDX,-4.553,-7.597,156.755,0
2,AS,PHX,SEA,-2.798,-5.86,172.619,0
2,AS,SAN,BOS,0.516,-13.703,328.297,0
2,AS,SAN,HNL,0.655,4.94,364.357,0
2,AS,SAN,MCO,-0.475,8.197,285.557,0
2,AS,SAN,PDX,-0.429,-2.038,147.226,0
2,AS,SAN,SEA,-1.455,-5.558,164.944,0.005
2,AS,SAN,SLC,-3.648,-4.022,106.835,0
2,AS,SEA,ATL,6.978,2.3,285.944,0
2,AS,SEA,BOS,3.674,-8.815,310.91,0
2,AS,SEA,BWI,-1.736,-4.187,298.615,0
2,AS,SEA,DCA,-0.489,-9.764,297.082,0
2,AS,SEA,DEN,1.284,0.6,153.125,0
2,AS,SEA,DFW,3.201,2.186,227.885,0
2,AS,SEA,DTW,1.033,-1.22,251.429,0
2,AS,SEA,EWR,6.206,-5.783,305.361,0
2,AS,SEA,FLL,0.714,-0.791,348.505,0
2,AS,SEA,HNL,3.273,-4.815,360.41,0
2,AS,SEA,IAD,0.022,-9.516,291.516,0
2,AS,SEA,IAH,3.689,8.022,260.378,0
2,AS,SEA,LAS,-0.699,1.787,143.213,0.001
2,AS,SEA,LAX,1.754,0.743,158.029,0.002
2,AS,SEA,MCO,-1.328,-5.638,327.103,0
2,AS,SEA,MSP,4.824,-0.132,190.945,0
2,AS,SEA,ORD,3.403,-0.7,230.988,0.003
2,AS,SEA,PDX,7.176,6.648,45.736,0
2,AS,SEA,PHL,3.813,-8.11,304.121,0
2,AS,SEA,PHX,0.849,2.555,166.109,0
2,AS,SEA,SAN,0.546,1.138,158.71,0.002
2,AS,SEA,SFO,9.464,7.893,126.351,0.001
2,AS,SEA,SLC,-0.347,-3.557,113.5,0
2,AS,SEA,TPA,0.791,10.385,318.703,0
2,AS,SFO,PDX,4.947,1.507,97.988,0.009
2,AS,SFO,SEA,8.152,3.641,118.168,0.004
2,AS,SFO,SLC,7.527,3.747,104.692,0
2,AS,SLC,LAX,-4.198,-10.703,110.275,0
2,AS,SLC,PDX,-1.703,-4.582,109.538,0
2,AS,SLC,SAN,-3.756,-6.267,111.156,0.011
2,AS,SLC,SEA,1.621,-1.09,120.734,0
2,AS,SLC,SFO,4.758,-0.505,117,0
2,AS,TPA,SEA,10.067,-11.622,356.978,0
2,B6,BOS,BWI,5.569,1.71,86.636,0.002
2,B6,BOS,CLT,2.48,-2.766,135.713,0
2,B6,BOS,DCA,4.036,0.698,93.696,0.002
2,B6,BOS,DEN,9.523,5.92,271.408,0.006
2,B6,BOS,DFW,4.373,4.905,249.598,0
2,B6,BOS,DTW,4.756,0.926,127.222,0
2,B6,BOS,EWR,12.787,5.09,79.333,0.012
2,B6,BOS,FLL,6.542,-0.302,196.019,0.004
2,B6,BOS,IAD,0.225,-3.489,94.229,0
2,B6,BOS,JFK,15.924,6.938,72.266,0.02
2,B6,BOS,LAS,4.433,-0.117,346.628,0.004
2,B6,BOS,LAX,7.745,1.139,377.143,0
2,B6,BOS,MCO,5.836,0.578,180.613,0
2,B6,BOS,ORD,9.139,10.659,169.396,0.004
2,B6,BOS,PDX,8.921,8.667,368.032,0
2,B6,BOS,PHL,11.562,3.358,88.317,0
2,B6,BOS,PHX,12.319,5.33,337.824,0
2,B6,BOS,SAN,4.782,-2.264,370.925,0
2,B6,BOS,SEA,9.475,9.339,365.927,0
2,B6,BOS,SFO,10.184,3.537,391.188,0
2,B6,BOS,TPA,4.575,-1.522,190.133,0.003
2,B6,BWI,BOS,3.549,0.871,78.578,0.002
2,B6,CLT,BOS,5.482,4.459,130.041,0.006
2,B6,CLT,JFK,15.403,8.239,108.216,0.033
2,B6,DCA,BOS,4.962,0.311,85.218,0.003
2,B6,DCA,FLL,1.261,-4.151,150.266,0
2,B6,DCA,MCO,1.71,-1.53,134.271,0.003
2,B6,DCA,TPA,6.989,4.841,137.951,0
2,B6,DEN,BOS,11.139,5.046,226.295,0.011
2,B6,DEN,JFK,15.1,10.756,217.678,0.011
2,B6,DFW,BOS,15.376,7.788,213.776,0.012
2,B6,DTW,BOS,5,-3.413,101.405,0
2,B6,DTW,FLL,3.919,0.452,172.742,0
2,B6,EWR,BOS,5.469,-0.891,65.467,0.014
2,B6,EWR,FLL,8.277,1.597,173.572,0.012
2,B6,EWR,MCO,9.889,5.146,156.288,0.013
2,B6,EWR,TPA,3.522,-2.444,165.611,0.011
2,B6,FLL,BOS,11.226,5.021,183.761,0.004
2,B6,FLL,DCA,7.137,3.544,143.596,0
2,B6,FLL,DTW,5.274,-2.742,173.984,0
2,B6,FLL,EWR,13.04,6.314,172.535,0.006
2,B6,FLL,JFK,16.76,6.085,165.894,0.02
2,B6,FLL,LAS,3.659,-11.934,311.593,0
2,B6,FLL,LAX,10.254,1.575,332.138,0
2,B6,FLL,LGA,12.928,9.339,169.81,0.022
2,B6,FLL,SFO,8.563,0.409,365.42,0
2,B6,IAD,BOS,3.558,1.092,88.819,0.004
2,B6,IAD,JFK,15.068,3.378,75.458,0.031
2,B6,JFK,BOS,13.149,4.989,68.841,0.023
2,B6,JFK,CLT,3.92,-8.335,118.602,0.028
2,B6,JFK,DEN,9.989,-2.689,271.522,0.011
2,B6,JFK,FLL,11.336,-0.667,180.956,0.021
2,B6,JFK,IAD,17.56,7.184,76.164,0.031
2,B6,JFK,LAS,10.843,1.664,338.833,0.003
2,B6,JFK,LAX,3.723,-11.77,362.749,0
2,B6,JFK,MCO,10.724,-0.223,164.186,0.011
2,B6,JFK,ORD,16.136,10.427,159.322,0.01
2,B6,JFK,PDX,27.735,18.217,370.277,0
2,B6,JFK,PHX,11.844,5.844,337.033,0
2,B6,JFK,SAN,5.261,-9.506,359,0
2,B6,JFK,SEA,4.891,0.136,370.218,0
2,B6,JFK,SFO,4.584,-8.077,384.283,0
2,B6,JFK,SLC,11.747,-1.385,318.198,0
2,B6,JFK,TPA,8.076,-2.151,171.123,0.01
