tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,airportid_1,airportid_2,airport_1,airport_2,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table1a,2015,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,11618,CLE,EWR,344.4565217,276.8047334,UA,0.903439571,284.0747118,WN,0.019248974,155.1918033
Table1a,2015,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,12197,CLE,HPN,6.847826087,207.8650794,AA,0.571428571,210.6416667,AA,0.571428571,210.6416667
Table1a,2015,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,12391,CLE,ISP,19.02173913,204.2862857,WN,0.817142857,193.9447552,WN,0.817142857,193.9447552
Table1a,2015,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,12478,CLE,JFK,102.5,236.8059385,DL,0.659597031,247.3065916,AA,0.226935313,230.5196262
Table1a,2015,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,12953,CLE,LGA,507.9347826,269.4071046,UA,0.521506527,269.771071,UA,0.521506527,269.771071
Table1a,2015,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,15070,CLE,SWF,0.869565217,268.375,AA,0.75,239.1666667,AA,0.75,239.1666667
Table1a,2015,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,10874,14635,CAK,RSW,178.0434783,169.2683761,WN,0.827838828,164.2323746,WN,0.827838828,164.2323746
Table1a,2015,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,11042,14635,CLE,RSW,523.5869565,146.7033423,F9,0.499896201,117.9914867,NK,0.185800291,106.4969832
Table1a,2015,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,10874,12889,CAK,LAS,98.26086957,181.1130531,WN,0.761061947,163.8453488,WN,0.761061947,163.8453488
Table1a,2015,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,11042,12889,CLE,LAS,1042.5,150.3713898,F9,0.351996664,116.7959123,NK,0.181420081,88.62522989
Table1a,2015,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,13796,CAK,OAK,6.739130435,258.8677419,WN,0.838709677,272.5076923,DL,0.112903226,204.4285714
Table1a,2015,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,14771,CAK,SFO,27.60869565,323.8299213,UA,0.409448819,355.8576923,WN,0.149606299,244.9842105
Table1a,2015,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,14831,CAK,SJC,4.239130435,282.7435897,WN,0.564102564,297.1363636,DL,0.384615385,257.0866667
Table1a,2015,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,13796,CLE,OAK,34.02173913,259.2955272,WN,0.757188498,274.9852321,NK,0.146964856,152.5434783
Table1a,2015,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14771,CLE,SFO,473.3695652,298.2219518,UA,0.7510907,307.5913788,WN,0.083122847,242.7099448
Table1a,2015,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14831,CLE,SJC,32.5,318.1795987,WN,0.304347826,267.5131868,WN,0.304347826,267.5131868
Table1a,2015,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,10874,11697,CAK,FLL,64.56521739,167.6804714,G4,0.417508418,97.64919355,G4,0.417508418,97.64919355
Table1a,2015,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,10874,13303,CAK,MIA,9.239130435,285.6741176,DL,0.588235294,288.936,AA,0.364705882,277.9032258
Table1a,2015,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,11042,11697,CLE,FLL,615.5434783,145.972029,B6,0.375066219,143.4179379,NK,0.223556419,99.47630332
Table1a,2015,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,11042,13303,CLE,MIA,199.7826087,169.367519,AA,0.694776931,165.1641347,AA,0.694776931,165.1641347
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,10800,CAK,BUR,3.369565217,259.1612903,WN,0.935483871,257.0344828,WN,0.935483871,257.0344828
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,12892,CAK,LAX,32.2826087,296.6447811,WN,0.377104377,252.3366071,WN,0.377104377,252.3366071
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,12954,CAK,LGB,0.108695652,529,AA,1,529,AA,1,529
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,13891,CAK,ONT,3.369565217,384.7064516,WN,0.516129032,288.5,WN,0.516129032,288.5
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,14908,CAK,SNA,13.58695652,312.2928,DL,0.416,287.0538462,DL,0.416,287.0538462
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,10800,CLE,BUR,9.239130435,311.0694118,WN,0.694117647,303.9508475,UA,0.176470588,293.3933333
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,12892,CLE,LAX,826.5217391,220.6567596,UA,0.513677012,277.5235535,NK,0.283929511,100.5697545
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,12954,CLE,LGB,1.739130435,264.125,AA,1,264.125,AA,1,264.125
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,13891,CLE,ONT,39.02173913,287.1334262,WN,0.495821727,253.7505618,WN,0.495821727,253.7505618
Table1a,2015,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,14908,CLE,SNA,72.06521739,312.2835596,UA,0.383107089,328.1244094,WN,0.134238311,272.2089888
Table1a,2015,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,10874,14112,CAK,PIE,64.67391304,85.02689076,G4,1,85.02689076,G4,1,85.02689076
Table1a,2015,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,10874,15304,CAK,TPA,250.8695652,163.7691508,WN,0.818024263,163.0441737,DL,0.087521664,157.9044554
Table1a,2015,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,11042,15304,CLE,TPA,435.7608696,127.2387378,F9,0.537540534,101.0823666,NK,0.216263407,92.54452134
Table1a,2015,4,30647,33198,"Cleveland, OH (Metropolitan Area)","Kansas City, MO",711,10874,13198,CAK,MCI,39.56521739,216.0777473,DL,0.442307692,215.4720497,WN,0.211538462,202.5116883
Table1a,2015,4,30647,33198,"Cleveland, OH (Metropolitan Area)","Kansas City, MO",711,11042,13198,CLE,MCI,132.7173913,250.5389844,WN,0.484848485,249.5172297,DL,0.239148239,248.9136986
Table1a,2015,4,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",2045,10874,14679,CAK,SAN,36.08695652,292.310241,WN,0.34939759,273.3086207,WN,0.34939759,273.3086207
Table1a,2015,4,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",2045,11042,14679,CLE,SAN,178.9130435,296.8334143,UA,0.443499392,317.3520548,WN,0.277035237,267.7076754
Table1a,2015,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,10874,14100,CAK,PHL,58.58695652,248.6625232,AA,0.912801484,256.9583333,DL,0.077922078,148.9309524
Table1a,2015,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,11042,14100,CLE,PHL,272.826087,254.9053386,AA,0.870916335,265.5799634,DL,0.060956175,144.3006536
Table1a,2015,4,30647,34492,"Cleveland, OH (Metropolitan Area)","Raleigh/Durham, NC",416,10874,14492,CAK,RDU,23.04347826,193.3264151,AA,0.650943396,208.442029,DL,0.25,157.3113208
Table1a,2015,4,30647,34492,"Cleveland, OH (Metropolitan Area)","Raleigh/Durham, NC",416,11042,14492,CLE,RDU,171.6304348,174.8575681,DL,0.39328689,163.547182,DL,0.39328689,163.547182
Table1a,2015,4,30666,30466,"Bellingham, WA","Phoenix, AZ",1208,10666,10466,BLI,AZA,120.4347826,114.0469314,G4,1,114.0469314,G4,1,114.0469314
Table1a,2015,4,30666,30466,"Bellingham, WA","Phoenix, AZ",1208,10666,14107,BLI,PHX,47.7173913,163.2615034,AS,0.936218679,159.6389294,AS,0.936218679,159.6389294
Table1a,2015,4,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,10800,BLI,BUR,8.369565217,161.5207792,AS,0.961038961,160.1540541,AS,0.961038961,160.1540541
Table1a,2015,4,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,12892,BLI,LAX,158.4782609,123.8289438,G4,0.683127572,100.6566265,G4,0.683127572,100.6566265
Table1a,2015,4,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,13891,BLI,ONT,8.913043478,184.1085366,AS,0.93902439,182.7233766,AS,0.93902439,182.7233766
Table1a,2015,4,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,14908,BLI,SNA,29.7826087,165.9036496,AS,0.97080292,165.7067669,AS,0.97080292,165.7067669
Table1a,2015,4,30693,30466,"Nashville, TN","Phoenix, AZ",1449,10693,14107,BNA,PHX,462.9347826,267.9679502,WN,0.72575722,270.4477192,AA,0.162949049,253.2623919
Table1a,2015,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,10821,BNA,BWI,573.4782609,201.770508,WN,0.909401061,201.2049187,WN,0.909401061,201.2049187
Table1a,2015,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,11278,BNA,DCA,688.5869565,177.5754223,WN,0.61183899,165.5550568,WN,0.61183899,165.5550568
Table1a,2015,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,12264,BNA,IAD,116.3043478,224.2470093,UA,0.778504673,222.9255702,DL,0.120560748,220.5069767
Table1a,2015,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,11618,BNA,EWR,684.2391304,203.0506434,UA,0.49197776,225.7060381,WN,0.382843527,174.1117012
Table1a,2015,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12197,BNA,HPN,16.30434783,211.728,AA,0.686666667,218.8912621,DL,0.28,200.302381
Table1a,2015,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12391,BNA,ISP,26.63043478,217.3673469,WN,0.946938776,215.7698276,WN,0.946938776,215.7698276
Table1a,2015,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12478,BNA,JFK,70.97826087,223.532925,AA,0.80704441,220.3628083,AA,0.80704441,220.3628083
Table1a,2015,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12953,BNA,LGA,1241.956522,204.2669088,WN,0.367145108,181.9597616,WN,0.367145108,181.9597616
Table1a,2015,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,15070,BNA,SWF,6.630434783,287.6868852,AA,0.524590164,310.790625,DL,0.475409836,262.1931034
Table1a,2015,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1969,10693,13796,BNA,OAK,226.3043478,278.7208453,WN,0.968299712,279.3715278,DL,0.02209414,241.3195652
Table1a,2015,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1969,10693,14771,BNA,SFO,236.7391304,291.1649219,AA,0.315426997,296.9133916,WN,0.247474747,265.7376623
Table1a,2015,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1969,10693,14831,BNA,SJC,96.08695652,300.2145928,WN,0.580316742,288.5300195,WN,0.580316742,288.5300195
Table1a,2015,4,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,10693,15304,BNA,TPA,568.3695652,216.9275579,WN,0.81124498,222.2437058,DL,0.104800153,199.8653285
Table1a,2015,4,30713,30466,"Boise, ID","Phoenix, AZ",735,10713,14107,BOI,PHX,382.3913043,190.4143263,WN,0.444286526,185.0048624,WN,0.444286526,185.0048624
Table1a,2015,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,13796,BOI,OAK,185.8695652,206.0346199,WN,0.925730994,209.2151611,DL,0.047368421,159.091358
Table1a,2015,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14771,BOI,SFO,134.0217391,264.2090024,UA,0.827250608,281.8023529,DL,0.093268451,163.673913
Table1a,2015,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14831,BOI,SJC,154.2391304,156.0704722,AS,0.799859056,154.284141,DL,0.15081043,153.6514019
Table1a,2015,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,10800,BOI,BUR,66.84782609,194.4930081,WN,0.759349593,194.1751606,UA,0.097560976,161.5966667
Table1a,2015,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,12892,BOI,LAX,303.1521739,185.8031553,UA,0.313015418,210.7739977,G4,0.187163858,94.46168582
Table1a,2015,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,12954,BOI,LGB,13.58695652,214.06,DL,0.568,235.243662,AA,0.408,184.3431373
Table1a,2015,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,13891,BOI,ONT,82.7173913,198.27477,WN,0.689881735,192.1992381,WN,0.689881735,192.1992381
Table1a,2015,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,14908,BOI,SNA,123.9130435,211.0024561,WN,0.488596491,213.2748654,UA,0.163157895,189.7693548
Table1a,2015,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,10721,11259,BOS,DAL,175.9782609,186.8172329,WN,0.959234095,185.071217,WN,0.959234095,185.071217
Table1a,2015,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,10721,11298,BOS,DFW,1675.108696,199.2301797,AA,0.694439037,212.4953467,B6,0.221594965,163.4599122
Table1a,2015,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,13296,11259,MHT,DAL,35,205.7720497,WN,0.965838509,204.3427653,WN,0.965838509,204.3427653
Table1a,2015,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,13296,11298,MHT,DFW,44.56521739,240.9134146,AA,0.687804878,246.1882979,DL,0.180487805,215.4864865
Table1a,2015,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,14307,11259,PVD,DAL,34.7826087,244.211875,WN,0.94375,244.747351,DL,0.05,233.7625
Table1a,2015,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,14307,11298,PVD,DFW,85.43478261,241.9208651,AA,0.712468193,239.8898214,AA,0.712468193,239.8898214
Table1a,2015,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,10721,14122,BOS,PIT,882.3913043,172.0701158,B6,0.539911308,174.1652977,B6,0.539911308,174.1652977
Table1a,2015,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,13296,14122,MHT,PIT,41.41304348,211.3548556,AA,0.456692913,213.2712644,DL,0.125984252,201.5854167
Table1a,2015,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,14307,14122,PVD,PIT,64.34782609,218.0567568,AA,0.513513514,230.4184211,WN,0.3125,204.7940541
Table1a,2015,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,10721,11292,BOS,DEN,1557.826087,254.3059308,UA,0.374476696,292.8648593,B6,0.25781468,223.0154533
Table1a,2015,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,13296,11292,MHT,DEN,79.02173913,272.1719395,WN,0.602475928,271.0913242,DL,0.13480055,262.1836735
Table1a,2015,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,14307,11292,PVD,DEN,99.02173913,269.820966,WN,0.453347969,271.8716707,DL,0.1064764,261.5824742
Table1a,2015,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,10721,14107,BOS,PHX,977.0652174,259.2993659,AA,0.546445656,281.2398005,UA,0.115474469,216.1430636
Table1a,2015,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,13296,14107,MHT,PHX,90,274.2923913,WN,0.696859903,258.2592721,WN,0.696859903,258.2592721
Table1a,2015,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,14307,14107,PVD,PHX,124.1304348,279.2478109,WN,0.627845884,260.4935844,WN,0.627845884,260.4935844
Table1a,2015,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,10721,14747,BOS,SEA,1061.630435,271.7278694,B6,0.380157674,252.5816321,B6,0.380157674,252.5816321
Table1a,2015,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,13296,14747,MHT,SEA,33.58695652,280.3511327,WN,0.540453074,246.5622754,WN,0.540453074,246.5622754
Table1a,2015,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,14307,14747,PVD,SEA,67.39130435,306.4543548,DL,0.417741935,309.6239382,WN,0.225806452,273.0107143
Table1a,2015,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,10721,10874,BOS,CAK,34.7826087,166.9465625,AA,0.490625,179.3541401,WN,0.103125,134.730303
Table1a,2015,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,10721,11042,BOS,CLE,607.2826087,177.6157687,UA,0.4150707,206.0539457,B6,0.403794523,160.468617
Table1a,2015,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,13296,10874,MHT,CAK,4.239130435,258.0769231,AA,0.794871795,263.6451613,UA,0.102564103,132.5
Table1a,2015,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,13296,11042,MHT,CLE,35,175.986646,WN,0.413043478,180.1082707,DL,0.149068323,152.44375
Table1a,2015,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,14307,10874,PVD,CAK,3.913043478,280.4944444,AA,1,280.4944444,AA,1,280.4944444
Table1a,2015,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,14307,11042,PVD,CLE,58.36956522,205.7728119,WN,0.415270019,182.270852,WN,0.415270019,182.270852
Table1a,2015,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",942,10721,10693,BOS,BNA,659.4565217,196.9219878,WN,0.648425911,198.7009659,AA,0.168452283,190.9225049
Table1a,2015,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",942,13296,10693,MHT,BNA,72.2826087,231.5299248,WN,0.763909774,226.1738189,WN,0.763909774,226.1738189
Table1a,2015,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",942,14307,10693,PVD,BNA,85.97826087,243.8891277,WN,0.671302149,236.0265537,WN,0.671302149,236.0265537
Table1a,2015,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",395,10721,10792,BOS,BUF,531.1956522,137.9234704,B6,0.737057499,133.8254581,B6,0.737057499,133.8254581
Table1a,2015,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",395,13296,10792,MHT,BUF,9.565217391,228.8363636,WN,0.568181818,221.128,WN,0.568181818,221.128
Table1a,2015,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",395,14307,10792,PVD,BUF,19.7826087,250.282967,WN,0.653846154,242.2857143,WN,0.653846154,242.2857143
Table1a,2015,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,10721,10821,BOS,BWI,1814.130435,137.2055003,WN,0.635590174,137.393109,B6,0.34505692,136.2373329
Table1a,2015,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,10721,11278,BOS,DCA,3117.065217,171.590665,AA,0.587683509,179.3035543,B6,0.395194755,159.7954293
Table1a,2015,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,10721,12264,BOS,IAD,774.8913043,169.6430776,B6,0.500911769,154.7945954,B6,0.500911769,154.7945954
Table1a,2015,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,13296,10821,MHT,BWI,545.8695652,150.1363401,WN,0.988849064,149.5306484,WN,0.988849064,149.5306484
Table1a,2015,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,13296,11278,MHT,DCA,201.8478261,187.6256866,AA,0.932148627,187.7534951,UA,0.046849758,176.891954
Table1a,2015,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,13296,12264,MHT,IAD,2.826086957,265.3461538,UA,0.423076923,195.1818182,DL,0.153846154,191.5
Table1a,2015,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,14307,10821,PVD,BWI,620.9782609,154.8662874,WN,0.990372834,154.487416,WN,0.990372834,154.487416
Table1a,2015,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,14307,11278,PVD,DCA,350.1086957,201.1420987,AA,0.989133809,201.0441306,AA,0.989133809,201.0441306
Table1a,2015,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,14307,12264,PVD,IAD,62.60869565,204.8401042,UA,0.970486111,205.9495528,AA,0.013888889,181.875
Table1a,2015,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",867,10721,13232,BOS,MDW,638.6956522,162.9244214,WN,0.975833901,161.9220091,WN,0.975833901,161.9220091
Table1a,2015,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",867,10721,13930,BOS,ORD,3148.695652,171.0257629,AA,0.499378625,165.4924374,B6,0.121927644,150.0551529
Table1a,2015,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",867,13296,13232,MHT,MDW,193.5869565,191.1898372,WN,0.989331836,191.3639614,WN,0.989331836,191.3639614
